Prod	ProductCode	PlanDate	DecisionDate	PDD	Cash	Stock	Increase	StockSum
SZ	SZ000937	20060228	20060401	20060421	0.25	0	0	0
SZ	SZ000937	20070214	20070317	20070420	0.25	0	0	0
SZ	SZ000937	20080318	20080418	20080516	0.2	0	0	0
SZ	SZ000937	20090303	20090324	20090428	0.15	0	0	0
SZ	SZ000937	20100410	20100511	20100630	0.5	0	0	0
SZ	SZ000937	20110408	20110511	20110519	0.5	0.6	0.4	1
SZ	SZ000937	20120424	20120519	20120628	0.25	0	0	0
SZ	SZ000937	20130427	20130518	20130708	0.25	0	0	0
SZ	SZ000937	20140423	20140517	20140609	0.1	0	0	0
SZ	SZ000938	20000310	20000426	20000511	0	0.1	0.5	0.6
SZ	SZ000938	20010320	20010526	20010621	0.3	0	0	0
SZ	SZ000938	20040313	20040417	20040604	0.1	0	0	0
SZ	SZ000938	20050318	20050423	20050617	0.07	0	0	0
SZ	SZ000938	20080331	20080430	20080627	0.06	0	0	0
SZ	SZ000938	20100320	20100529	20100628	0.1	0	0	0
SZ	SZ000938	20110331	20110630	20110805	0.08	0	0	0
SZ	SZ000938	20120406	20120428	20120621	0.06	0	0	0
SZ	SZ000938	20130402	20130511	20130621	0.05	0	0	0
SZ	SZ000938	20140402	20140517	20140620	0.05	0	0	0
SZ	SZ000939	20000229	20000331	20000419	0	0	0.4	0.4
SZ	SZ000939	20000726	20000826	20000906	0	0	0.5	0.5
SZ	SZ000939	20010227	20010515	20010620	0.1	0	0	0
SZ	SZ000939	20020312	20020423	20020520	0.05	0	0	0
SZ	SZ000939	20030304	20030927	20031023	0.1	0	0	0
SZ	SZ000939	20040330	20040518	20040601	0.1	0	0.3	0.3
SZ	SZ000939	20050308	20050412	20050526	0.1	0	0	0
SZ	SZ000939	20060411	20060513	20060712	0.1	0	0	0
SZ	SZ000939	20070215	20070316	20070516	0.1	0	0	0
SZ	SZ000939	20080422	20080523	20080722	0.1	0	0	0
SZ	SZ000939	20100120	20100210	20100303	0	0	0.6	0.6
SZ	SZ000939	20110420	20110512	20110630	0.1	0.6	0	0.6
SZ	SZ000939	20120228	20120630	20120828	0.1	0	0	0
SZ	SZ000948	20000407	20000513	20000531	0.21	0	0	0
SZ	SZ000948	20010407	20010512	20010531	0.26	0	0	0
SZ	SZ000948	20020309	20020411	20020531	0.19	0	0	0
SZ	SZ000948	20030322	20030426	20030520	0.2	0	0	0
SZ	SZ000948	20040410	20040513	20040708	0.07	0	0	0
SZ	SZ000948	20050416	20050521	20050721	0.06	0	0	0
SZ	SZ000948	20060421	20060523	20060717	0.08	0	0	0
SZ	SZ000948	20070331	20070519	20070716	0.05	0	0	0
SZ	SZ000948	20080131	20080221	20080422	0.08	0	0	0
SZ	SZ000948	20090403	20090509	20090630	0.22	0	0	0
SZ	SZ000948	20100402	20100429	20100628	0.05	0	0	0
SZ	SZ000948	20110328	20110423	20110622	0.05	0	0	0
SZ	SZ000948	20120308	20120414	20120425	0.08	0	0.1	0.1
SZ	SZ000948	20130328	20130420	20130614	0.02	0	0	0
SZ	SZ000948	20140322	20140419	20140429	0.02	0	0	0
SZ	SZ000949	20000314	20000419	20000613	0.15	0	0	0
SZ	SZ000949	20010319	20010420	20010607	0.1	0.1	0.9	1
SZ	SZ000949	20020322	20020424	20020614	0.05	0	0	0
SZ	SZ000949	20030328	20030412	20030619	0.05	0	0	0
SZ	SZ000949	20040318	20040424	20040611	0.1	0	0	0
SZ	SZ000949	20050316	20050423	20050620	0.1	0	0	0
SZ	SZ000949	20080205	20080227	20080425	0.03	0.2	0	0.2
SZ	SZ000949	20110427	20110520	20110712	0.06	0.2	0.1	0.3
SZ	SZ000950	20010313	20010414	20010601	0.15	0	0	0
SZ	SZ000950	20080314	20080404	20080423	0.2	0	0.25	0.25
SZ	SZ000950	20090220	20090313	20090416	0.25	0	0	0
SZ	SZ000950	20100303	20100327	20100416	0	0	0.5	0.5
SZ	SZ000950	20110223	20110316	20110415	0.1	0	0	0
SZ	SZ000950	20120814	20121110	20121122	0.15	0	0	0
SZ	SZ000951	20080421	20080516	20080627	0	0	0.3	0.3
SZ	SZ000951	20090421	20090515	20090708	0.15	0	0	0
SZ	SZ000951	20100323	20100417	20100617	0.1	0	0	0
SZ	SZ000951	20110326	20110423	20110622	0.25	0	0	0
SZ	SZ000951	20120328	20120420	20120606	0.17	0	0	0
SZ	SZ000951	20130327	20130426	20130528	0.03	0	0	0
SZ	SZ000951	20140328	20140507	20140610	0.27	0	0	0
SZ	SZ000952	20000323	20000511	20000518	0.05	0	0	0
SZ	SZ000952	20020225	20020427	20020626	0.05	0	0	0
SZ	SZ000952	20080322	20080416	20080523	0.1	0	0	0
SZ	SZ000953	20010407	20010517	20010702	0.05	0	0	0
SZ	SZ000953	20020403	20020515	20020523	0.025	0.1	0	0.1
SZ	SZ000953	20030416	20030520	20030527	0.06	0	0.5	0.5
SZ	SZ000955	20020415	20020522	20020628	0.03	0.05	0.05	0.1
SZ	SZ000955	20060414	20060701	20060717	0	0	0.3	0.3
SZ	SZ000955	20130402	20130510	20130520	0	0	0.3	0.3
SZ	SZ000957	20000424	20000527	20000602	0	0.2	0.6	0.8
SZ	SZ000957	20010310	20010430	20010627	0.1	0	0	0
SZ	SZ000957	20040410	20040518	20040707	0.1	0	0	0
SZ	SZ000957	20110406	20110429	20110526	0.05	0	0	0
SZ	SZ000957	20140415	20140509	20140701	0.08	0	0	0
SZ	SZ000958	20010327	20010428	20010529	0.05	0	0	0
SZ	SZ000958	20020305	20020406	20020424	0.1	0	0	0
SZ	SZ000958	20030328	20030517	20030619	0.1	0.1	0.4	0.5
SZ	SZ000958	20040220	20040324	20040430	0.06	0	0	0
SZ	SZ000958	20050331	20050512	20050712	0.05	0	0	0
SZ	SZ000959	20000421	20000524	20000620	0.23	0	0	0
SZ	SZ000959	20010306	20010407	20010528	0.25	0	0	0
SZ	SZ000959	20020330	20020604	20020614	0.23	0	0	0
SZ	SZ000959	20030210	20030517	20030530	0.23	0	0	0
SZ	SZ000959	20040212	20040519	20040531	0.3	0	0	0
SZ	SZ000959	20050319	20050519	20050623	0.4	0	0	0
SZ	SZ000959	20060221	20060324	20060405	0.3	0	0	0
SZ	SZ000959	20070412	20070516	20070618	0.16	0	0	0
SZ	SZ000959	20080412	20080516	20080610	0.21	0	0	0
SZ	SZ000959	20090417	20090627	20090723	0.1	0	0	0
SZ	SZ000959	20100304	20100401	20100520	0.1	0	0	0
SZ	SZ000959	20110428	20110629	20110714	0.1	0	0	0
SZ	SZ000960	20000420	20000524	20000718	0.24	0	0	0
SZ	SZ000960	20010322	20010529	20010724	0.1	0	0	0
SZ	SZ000960	20020402	20020510	20020704	0.016	0	0	0
SZ	SZ000960	20030325	20030429	20030613	0.012	0	0	0
SZ	SZ000960	20040323	20040427	20040614	0.04	0	0	0
SZ	SZ000960	20040803	20040928	20041018	0	0	0.5	0.5
SZ	SZ000960	20050301	20050423	20050610	0.2	0	0	0
SZ	SZ000960	20060221	20060324	20060517	0.25	0	0	0
SZ	SZ000960	20070213	20070307	20070430	0.2	0	0	0
SZ	SZ000960	20080226	20080318	20080429	0.1	0.1	0.1	0.2
SZ	SZ000960	20090421	20090512	20090623	0.02	0	0	0
SZ	SZ000960	20100323	20100413	20100526	0.081163	0	0	0
SZ	SZ000960	20110420	20110511	20110621	0.12	0	0.1	0.1
SZ	SZ000960	20120410	20120503	20120625	0.13	0	0	0
SZ	SZ000960	20130426	20130614	20130802	0.02	0	0	0
SZ	SZ000961	20010310	20010417	20010606	0.03	0	0	0
SZ	SZ000961	20020315	20020419	20020606	0.03	0	0	0
SZ	SZ000961	20030315	20030419	20030612	0.03	0	0	0
SZ	SZ000961	20040326	20040429	20040614	0.02	0	0	0
SZ	SZ000961	20050412	20050521	20050628	0.02	0	0	0
SZ	SZ000961	20100305	20100331	20100525	0	0	0.5	0.5
SZ	SZ000961	20110406	20110429	20110623	0.1	0	0	0
SZ	SZ000961	20130419	20130522	20130709	0.1	0	0	0
SZ	SZ000961	20140410	20140509	20140704	0.12	0	0	0
SZ	SZ000962	20000718	20000822	20000828	0	0	0.8	0.8
SZ	SZ000962	20010214	20010317	20010327	0.125	0	0	0
SZ	SZ000962	20010731	20010904	20010911	0.05	0.2	0	0.2
SZ	SZ000962	20040316	20040421	20040510	0.04	0	0	0
SZ	SZ000962	20050308	20050421	20050429	0.075	0	0	0
SZ	SZ000962	20060321	20060421	20060613	0.045	0	0	0
SZ	SZ000962	20070327	20070423	20070613	0.07	0	0	0
SZ	SZ000962	20080328	20080419	20080606	0.1	0	0	0
SZ	SZ000962	20090317	20090421	20090611	0.08	0	0	0
SZ	SZ000962	20100323	20100424	20100610	0.05	0	0	0
SZ	SZ000962	20110315	20110422	20110610	0.05	0	0	0
SZ	SZ000962	20120327	20120427	20120612	0.06	0	0	0
SZ	SZ000962	20130319	20130425	20130621	0.04	0	0	0
SZ	SZ000962	20140325	20140419	20140613	0.03	0	0	0
SZ	SZ000963	20000426	20000527	20000712	0.09	0	0	0
SZ	SZ000963	20010410	20010515	20010704	0.15	0	0	0
SZ	SZ000963	20020416	20020611	20020711	0.05	0.2	0.8	1
SZ	SZ000963	20030401	20030628	20030815	0.07	0	0	0
SZ	SZ000963	20040327	20040428	20040525	0.07	0	0	0
SZ	SZ000963	20050412	20050528	20050722	0.1	0	0	0
SZ	SZ000963	20060411	20060520	20060713	0.135	0	0	0
SZ	SZ000963	20070214	20070321	20070427	0.16	0	0	0
SZ	SZ000963	20100327	20100427	20100528	0.33	0	0	0
SZ	SZ000963	20100818	20100904	20101025	0.33	0	0	0
SZ	SZ000963	20140321	20140429	20140626	0.7	0	0	0
SZ	SZ000965	20020328	20020521	20020611	0.013	0.05	0.05	0.1
SZ	SZ000965	20090402	20090423	20090515	0	0	0.5	0.5
SZ	SZ000965	20120308	20120330	20120521	0	0	0.5	0.5
SZ	SZ000965	20130329	20130420	20130618	0.021	0	0	0
SZ	SZ000965	20140305	20140327	20140404	0.022	0	0	0
SZ	SZ000966	20000411	20000513	20000623	0.15	0	0	0
SZ	SZ000966	20010404	20010511	20010615	0.2	0	0.2	0.2
SZ	SZ000966	20020328	20020429	20020620	0.1	0	0	0
SZ	SZ000966	20030328	20030429	20030627	0.07	0	0	0
SZ	SZ000966	20040402	20040513	20040712	0.12	0	0	0
SZ	SZ000966	20050301	20050401	20050531	0.1	0	0	0
SZ	SZ000966	20070315	20070420	20070613	0.11	0	0	0
SZ	SZ000967	19950831	0	0	0.01664	0	0	0
SZ	SZ000967	20010418	20010522	20010613	0.12	0	0	0
SZ	SZ000967	20020328	20020522	20020719	0.08	0	0	0
SZ	SZ000967	20030409	20030701	20030826	0.06	0	0	0
SZ	SZ000967	20040413	20040519	20040716	0.05	0	0	0
SZ	SZ000967	20080426	20080524	20080606	0	0	0.5	0.5
SZ	SZ000967	20130425	20130516	20130628	0.02	0	0.2	0.2
SZ	SZ000967	20140426	20140521	20140606	0.04	0	0	0
SZ	SZ000968	20010224	20010403	20010606	0.1	0	0	0
SZ	SZ000968	20020322	20020528	20021220	0.012	0	0	0
SZ	SZ000968	20030318	20030419	20030611	0.01	0	0	0
SZ	SZ000968	20040323	20040427	20040602	0.015	0	0	0
SZ	SZ000968	20040824	20040925	20041025	0.38	0	0	0
SZ	SZ000968	20050318	20050423	20050530	0.01	0	0	0
SZ	SZ000968	20060218	20060321	20060516	0.03	0	0	0
SZ	SZ000968	20070317	20070411	20070525	0.15	0	0	0
SZ	SZ000968	20080221	20080403	20080516	0.1	0.3	0	0.3
SZ	SZ000968	20090219	20090313	20090415	0.2	0	0	0
SZ	SZ000968	20100316	20100413	20100525	0.15	0	0	0
SZ	SZ000968	20120306	20120330	20120511	0.1	0	0	0
SZ	SZ000968	20140304	20140326	20140520	0.01	0	0	0
SZ	SZ000969	20010227	20010403	20010411	0.233	0.1	0.5	0.6
SZ	SZ000969	20020316	20020423	20020617	0.141	0	0	0
SZ	SZ000969	20030315	20030422	20030610	0.16	0	0	0
SZ	SZ000969	20040306	20040413	20040609	0.168	0	0	0
SZ	SZ000969	20050128	20050301	20050422	0.169	0.2	0.1	0.3
SZ	SZ000969	20060318	20060425	20060530	0.08	0	0.1	0.1
SZ	SZ000969	20070331	20070515	20070705	0.08	0	0	0
SZ	SZ000969	20080329	20080422	20080530	0.08	0.1	0	0.1
SZ	SZ000969	20090228	20090321	20090519	0.08	0	0	0
SZ	SZ000969	20100316	20100417	20100428	0.1	0.1	0.7	0.8
SZ	SZ000969	20110305	20110329	20110429	0.12	0	0	0
SZ	SZ000969	20120310	20120331	20120509	0.12	0	0	0
SZ	SZ000969	20130309	20130330	20130513	0.12	0	0	0
SZ	SZ000969	20140325	20140516	20140618	0.02	0	0	0
SZ	SZ000970	20010310	20010413	20010419	0.2	0	0.8	0.8
SZ	SZ000970	20020315	20020420	20020430	0.1	0	0.5	0.5
SZ	SZ000970	20030225	20030419	20030430	0.1	0	0	0
SZ	SZ000970	20040812	20040914	20040922	0.12	0.2	0.8	1
SZ	SZ000970	20050324	20050426	20050513	0.06	0	0	0
SZ	SZ000970	20060323	20060424	20060517	0.08	0	0	0
SZ	SZ000970	20070324	20070424	20070522	0.08	0	0	0
SZ	SZ000970	20080327	20080426	20080522	0.091	0	0	0
SZ	SZ000970	20090330	20090425	20090612	0.055	0	0	0
SZ	SZ000970	20100327	20100428	20100512	0.045	0	0	0
SZ	SZ000970	20110402	20110427	20110624	0.07	0	0	0
SZ	SZ000970	20120822	20120921	20121019	0.2	0	0	0
SZ	SZ000970	20130426	20130523	20130603	0.2	0.5	0.5	1
SZ	SZ000970	20140329	20140424	20140620	0.1	0	0	0
SZ	SZ000971	20010313	20010629	20010828	0.1875	0	0	0
SZ	SZ000971	20020410	20020629	20020828	0.15	0	0	0
SZ	SZ000971	20030404	20030627	20030826	0.125	0	0	0
SZ	SZ000971	20040416	20040629	20040827	0.125	0	0	0
SZ	SZ000971	20060408	20060629	20060713	0	0	0.3	0.3
SZ	SZ000972	20010303	20010407	20010521	0.07	0	0	0
SZ	SZ000972	20020418	20020528	20020719	0.06	0	0	0
SZ	SZ000972	20030220	20030325	20030521	0.1	0	0	0
SZ	SZ000972	20040214	20040317	20040517	0.1	0	0	0
SZ	SZ000972	20050310	20050412	20050621	0.1	0	0	0
SZ	SZ000972	20060316	20060418	20060627	0.02	0	0	0
SZ	SZ000972	20070411	20070512	20070528	0.04	0.3	0.5	0.8
SZ	SZ000972	20080412	20080506	20080610	0.03	0	0.3	0.3
SZ	SZ000973	20010317	20010419	20010607	0.16	0	0	0
SZ	SZ000973	20020125	20020316	20020403	0.18	0	0	0
SZ	SZ000973	20030227	20030404	20030520	0.21	0	0	0
SZ	SZ000973	20040210	20040313	20040319	0.21	0	0	0
SZ	SZ000973	20050420	20050521	20050715	0.138	0	0	0
SZ	SZ000973	20060414	20060520	20060606	0.01	0	0.5	0.5
SZ	SZ000973	20120309	20120413	20120608	0.03	0	0.5	0.5
SZ	SZ000973	20130323	20130426	20130621	0.05	0	0	0
SZ	SZ000973	20140315	20140429	20140617	0.03	0	0	0
SZ	SZ000975	20010312	20010413	20010517	0.1	0	0	0
SZ	SZ000975	20010814	20010915	20010926	0	0	0.6	0.6
SZ	SZ000975	20020319	20020422	20020612	0.1	0	0	0
SZ	SZ000975	20030320	20030429	20030627	0.15	0	0	0
SZ	SZ000975	20040331	20040511	20040708	0.02	0	0.8	0.8
SZ	SZ000975	20050331	20050513	20050701	0.04	0	0	0
SZ	SZ000975	20070412	20070510	20070703	0.02	0	0	0
SZ	SZ000975	20120308	20120407	20120518	0.015	0	0	0
SZ	SZ000975	20130202	20130301	20130419	0.14	0	0	0
SZ	SZ000975	20140128	20140307	20140319	0.2	0	0	0
SZ	SZ000976	20000426	20000629	20000713	0.015	0.2	0.6	0.8
SZ	SZ000976	20010323	20010424	20010615	0.12	0	0	0
SZ	SZ000976	20020228	20020404	20020522	0.03	0	0	0
SZ	SZ000976	20030410	20030512	20030521	0.25	0	0	0
SZ	SZ000976	20040408	20040512	20040708	0.1	0	0	0
SZ	SZ000977	20010313	20010417	20010523	0.1	0	0	0
SZ	SZ000977	20020423	20020525	20020719	0.1	0	0	0
SZ	SZ000977	20030128	20030604	20030618	0.1	0	0	0
SZ	SZ000977	20090417	20090520	20090630	0.02	0	0	0
SZ	SZ000977	20120411	20120511	20120621	0.1	0	0	0
SZ	SZ000977	20130417	20130509	20130607	0.1	0	0	0
SZ	SZ000977	20140329	20140419	20140513	0.08	0	1	1
SZ	SZ000978	20010315	20010419	20010426	0.26	0	0.5	0.5
SZ	SZ000978	20020312	20020412	20020524	0.2	0	0	0
SZ	SZ000978	20030314	20030416	20030523	0.21	0	0	0
SZ	SZ000978	20040318	20040420	20040527	0.05	0	0	0
SZ	SZ000978	20050324	20050427	20050609	0.16	0	0	0
SZ	SZ000978	20060318	20060419	20060607	0.18	0	0	0
SZ	SZ000978	20090324	20090416	20090521	0.3	0	0	0
SZ	SZ000978	20100326	20100417	20100528	0.16	0	0.3	0.3
SZ	SZ000978	20110331	20110422	20110520	0.12	0	0	0
SZ	SZ000978	20120328	20120419	20120524	0.1	0	0	0
SZ	SZ000978	20130330	20130427	20130603	0.05	0	0	0
SZ	SZ000979	20010206	20010321	20010515	0.14	0	0	0
SZ	SZ000979	20020320	20020423	20020621	0.06	0	0	0
SZ	SZ000979	20110122	20110215	20110224	0	0	0.8	0.8
SZ	SZ000979	20120221	20120314	20120322	0.1	0	0	0
SZ	SZ000979	20130426	20130518	20130618	0.3	0	0	0
SZ	SZ000979	20130803	20130820	20130828	0.225	0.9	0	0.9
SZ	SZ000980	20010308	20010424	20010530	0.125	0	0	0
SZ	SZ000980	20070213	20070307	20070420	0	0	0.5	0.5
SZ	SZ000980	20130226	20130330	20130509	0.06	0	0	0
SZ	SZ000980	20140415	20140510	20140529	0.015	0	0	0
SZ	SZ000981	20010329	20010428	20010614	0.4	0	0	0
SZ	SZ000981	20020326	20020430	20020628	0.1	0	0	0
SZ	SZ000981	20030418	20030524	20030707	0.1	0	0	0
SZ	SZ000981	20130423	20130516	20130704	0.111	0	0	0
SZ	SZ000982	20010322	20010509	20010629	0.1	0	0	0
SZ	SZ000982	20020227	20020402	20020621	0.15	0	0	0
SZ	SZ000982	20030318	20030429	20030630	0.1	0	0	0
SZ	SZ000982	20040330	20040515	20040713	0.05	0	1	1
SZ	SZ000982	20100831	20100917	20100930	0	0	0.5	0.5
SZ	SZ000982	20110402	20110429	20110627	0.06	0	0	0
SZ	SZ000982	20110823	20110909	20110921	0	0	1	1
SZ	SZ000982	20120229	20120322	20120411	0.033	0	0	0
SZ	SZ000983	20010809	20010911	20011017	0.1	0	0	0
SZ	SZ000983	20020309	20020410	20020624	0.1	0	0	0
SZ	SZ000983	20030308	20030410	20030609	0.1	0	0	0
SZ	SZ000983	20040318	20040420	20040616	0.2	0	0	0
SZ	SZ000983	20050222	20050329	20050519	0.3	0	0.5	0.5
SZ	SZ000983	20060306	20060407	20060531	0.4	0	0	0
SZ	SZ000983	20070308	20070329	20070525	0.4	0	0	0
SZ	SZ000983	20080320	20080410	20080606	0.45	0	0	0
SZ	SZ000983	20080812	20080903	20080912	0.06	0.5	0.5	1
SZ	SZ000983	20090311	20090401	20090527	0.42	0	0	0
SZ	SZ000983	20100331	20100423	20100602	0.2	0.3	0	0.3
SZ	SZ000983	20110408	20110506	20110705	0.5	0	0	0
SZ	SZ000983	20120317	20120418	20120615	0.2	0	0	0
SZ	SZ000983	20130319	20130424	20130621	0.036	0	0	0
SZ	SZ000983	20140401	20140508	20140627	0.01	0	0	0
SZ	SZ000985	20010309	20010417	20010518	0.25	0	0	0
SZ	SZ000985	20020226	20020402	20020529	0.1	0	0	0
SZ	SZ000985	20030401	20030513	20030624	0.06	0	0	0
SZ	SZ000985	20040420	20040526	20040706	0.06	0	0	0
SZ	SZ000985	20060218	20060630	20060822	0.06	0	0	0
SZ	SZ000985	20070320	20070414	20070704	0.05	0	0	0
SZ	SZ000985	20080205	20080320	20080516	0.07	0	0	0
SZ	SZ000985	20100420	20100513	20100712	0.18	0	0	0
SZ	SZ000985	20110312	20110423	20110621	0.1	0	0	0
SZ	SZ000985	20120427	20120524	20120702	0.1	0	0	0
SZ	SZ000985	20140329	20140426	20140624	0.05	0	0	0
SZ	SZ000987	20010403	20010511	20010530	0.1	0	0	0
SZ	SZ000987	20020328	20020627	20020717	0.1	0	0	0
SZ	SZ000987	20030315	20030423	20030523	0.1	0	0	0
SZ	SZ000987	20040327	20040513	20040604	0.11	0	0	0
SZ	SZ000987	20050329	20050629	20050811	0.12	0	0	0
SZ	SZ000987	20060327	20060621	20060711	0.17	0	0	0
SZ	SZ000987	20070328	20070607	20070626	0.27	0	0	0
SZ	SZ000987	20080401	20080531	20080729	0.37	0	0.5	0.5
SZ	SZ000987	20090331	20090429	20090626	0.33	0	0	0
SZ	SZ000987	20100327	20100424	20100526	0.3	0	0	0
SZ	SZ000987	20110329	20110701	20110722	0.4	0	0	0
SZ	SZ000987	20120330	20120428	20120626	0.5	0	0	0
SZ	SZ000987	20130329	20130420	20130606	0.5	0	0	0
SZ	SZ000988	20010228	20010331	20010426	0.3	0	0	0
SZ	SZ000988	20020320	20020702	20020823	0.2	0	0	0
SZ	SZ000988	20030225	20030331	20030407	0.13	0.1	0.9	1
SZ	SZ000988	20040228	20040331	20040406	0.1	0.1	0.2	0.3
SZ	SZ000988	20050318	20050421	20050621	0.04	0	0	0
SZ	SZ000988	20080321	20080416	20080429	0.012	0.1	0	0.1
SZ	SZ000988	20090212	20090306	20090505	0.035	0	0	0
SZ	SZ000988	20100309	20100408	20100526	0.1	0	0	0
SZ	SZ000988	20110216	20110312	20110510	0.1	0	0	0
SZ	SZ000988	20120406	20120519	20120713	0.15	0	1	1
SZ	SZ000988	20130330	20130423	20130619	0.01	0	0	0
SZ	SZ000988	20140228	20140329	20140520	0.01	0	0	0
SZ	SZ000989	20010321	20010427	20010514	0.4	0	0	0
SZ	SZ000989	20020226	20020516	20020523	0.25	0	0	0
SZ	SZ000989	20020719	20021009	20021018	0	0	0.3	0.3
SZ	SZ000989	20030121	20030513	20030523	0.33	0	0	0
SZ	SZ000989	20040318	20040423	20040512	0.2	0	0.2	0.2
SZ	SZ000989	20050301	20050405	20050421	0.3	0	0	0
SZ	SZ000989	20070303	20070324	20070405	0.1	0	0	0
SZ	SZ000989	20080320	20080410	20080529	0.3	0	0.2	0.2
SZ	SZ000989	20090331	20090423	20090603	0.4	0	0	0
SZ	SZ000989	20100409	20100512	20100621	0.4	0	0	0
SZ	SZ000989	20110421	20110512	20110603	0.4	0	0	0
SZ	SZ000989	20120417	20120509	20120531	0.4	0	0	0
SZ	SZ000989	20130419	20130517	20130627	0.2	0	0	0
SZ	SZ000989	20140419	20140510	20140528	0.6	0	0	0
SZ	SZ000990	20010220	20010326	20010403	0.1	0.3	0.2	0.5
SZ	SZ000990	20020309	20020411	20020606	0.08	0	0	0
SZ	SZ000990	20030129	20030304	20030424	0.06	0	0	0
SZ	SZ000990	20040210	20040312	20040429	0.07	0	0	0
SZ	SZ000990	20050204	20050309	20050426	0.06	0	0	0
SZ	SZ000990	20060124	20060301	20060420	0.15	0	0.35	0.35
SZ	SZ000990	20070313	20070403	20070531	0.1	0	0	0
SZ	SZ000990	20090328	20090428	20090624	0.08	0	0	0
SZ	SZ000990	20100428	20100521	20100709	0.1	0	0	0
SZ	SZ000990	20110326	20110604	20110722	0.04	0	0	0
SZ	SZ000990	20120421	20120516	20120629	0.04	0	0	0
SZ	SZ000990	20130330	20130424	20130607	0.02	0	0	0
SZ	SZ000990	20140412	20140509	20140520	0.03	0	0	0
SZ	SZ000993	20010317	20010612	20010717	0.1	0	0	0
SZ	SZ000993	20020410	20020626	20020823	0.06	0	0	0
SZ	SZ000993	20030411	20030701	20030826	0.06	0	0	0
SZ	SZ000993	20110325	20110630	20110826	0.12	0	0	0
SZ	SZ000993	20120323	20120629	20120822	0.027	0	0	0
SZ	SZ000995	20030328	20030429	20030520	0	0	0.1	0.1
SZ	SZ000996	20010329	20010508	20010626	0.1	0	0	0
SZ	SZ000996	20020406	20020511	20020724	0.03	0	0	0
SZ	SZ000996	20080202	20080223	20080421	0	0	1	1
SZ	SZ000996	20130426	20130521	20130716	0.03	0	0	0
SZ	SZ000997	20010317	20010420	20010614	0.25	0	0	0
SZ	SZ000997	20020322	20020426	20020607	0.3	0	0	0
SZ	SZ000997	20030410	20030522	20030711	0.3	0	0	0
SZ	SZ000997	20040409	20040513	20040526	0	0	1	1
SZ	SZ000997	20050328	20050429	20050526	0.125	0	0.3	0.3
SZ	SZ000997	20060407	20060512	20060606	0.05	0.05	0.2	0.25
SZ	SZ000997	20070413	20070511	20070518	0.1	0	0.2	0.2
SZ	SZ000997	20080301	20080322	20080410	0.15	0	0	0
SZ	SZ000997	20100421	20100511	20100519	0.1	0	0	0
SZ	SZ000997	20130418	20130511	20130704	0.08	0	0	0
SZ	SZ000998	20010322	20010627	20010719	0.36	0	0	0
SZ	SZ000998	20020409	20020702	20020822	0.3	0	0	0
SZ	SZ000998	20030325	20030628	20030811	0.05	0	0	0
SZ	SZ000998	20040416	20040629	20040726	0.14	0	0	0
SZ	SZ000998	20050225	20050329	20050527	0.15	0	0	0
SZ	SZ000998	20060406	20060624	20060823	0.1	0	0	0
SZ	SZ000998	20070319	20070512	20070711	0.15	0	0	0
SZ	SZ000998	20080415	20080509	20080701	0.1	0.1	0.5	0.6
SZ	SZ000998	20090408	20090430	20090706	0.07	0.1	0	0.1
SZ	SZ000998	20100406	20100429	20100625	0.07	0	0	0
SZ	SZ000998	20110415	20110511	20110708	0.05	0	0	0
SZ	SZ000998	20120420	20120521	20120612	0.1	0	0.5	0.5
SZ	SZ000998	20130427	20130528	20130628	0.15	0	0	0
SZ	SZ000999	20010331	20010626	20010731	0.26	0	0	0
SZ	SZ000999	20020420	20020522	20020606	0.04	0	0	0
SZ	SZ000999	20030409	20030513	20030611	0.093	0	0.3	0.3
SZ	SZ000999	20040428	20040626	20040709	0.045	0	0	0
SZ	SZ000999	20090314	20090410	20090423	0.2	0	0	0
SZ	SZ000999	20100302	20100326	20100421	0.3	0	0	0
SZ	SZ000999	20110305	20110521	20110609	0.3	0	0	0
SZ	SZ000999	20120307	20120616	20120808	0.24	0	0	0
SZ	SZ000999	20130328	20130529	20130726	0.26	0	0	0
SZ	SZ001696	19920112	0	0	6	0	0	0
SZ	SZ001696	19930115	0	0	12.6	0	0	0
SZ	SZ001696	19970401	19970505	19970625	0.325	0	0.3	0.3
SZ	SZ001696	19980311	19980414	19980427	0	0.3	0.3	0.6
SZ	SZ001696	20050201	20050419	20050527	0.06	0.2	0.1	0.3
SZ	SZ001696	20060228	20060401	20060421	0.023	0.2	0	0.2
SZ	SZ001696	20070307	20070329	20070529	0.02	0	0	0
SZ	SZ001696	20070801	20070818	20070827	0.12	1	0	1
SZ	SZ001696	20090320	20090418	20090430	0.2	0	0.3	0.3
SZ	SZ001696	20100319	20100416	20100427	0.05	0.2	0.5	0.7
SZ	SZ001696	20110301	20110323	20110414	0.4	0	0	0
SZ	SZ001696	20120324	20120419	20120525	0.2	0	0	0
SZ	SZ001696	20130413	20130511	20130614	0.05	0	0	0
SZ	SZ001696	20140424	20140515	20140612	0.03	0	0	0
SZ	SZ001896	19990330	19990626	19990723	0.35	0	0	0
SZ	SZ001896	20000322	20000422	20000622	0.2	0	0	0
SZ	SZ001896	20010813	20010913	20011018	0.2	0	0	0
SZ	SZ001896	20020323	20020426	20020619	0.1	0	0	0
SZ	SZ001896	20030328	20030430	20030606	0.07	0	0	0
SZ	SZ001896	20030821	20031016	20031209	0.07	0	0	0
